"No.","Time","Source","Destination","Protocol","Length","Info"
"13687","68.852165","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10574425 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13688","68.852165","104.237.167.26","192.168.0.112","TLSv1.3","1494","Application Data [TCP segment of a reassembled PDU]"
"13689","68.852165","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10577305 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13690","68.852273","192.168.0.112","104.237.167.26","TCP","54","57965  >  443 [ACK] Seq=33085 Ack=10578745 Win=4308480 Len=0"
"13691","68.853169","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10578745 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13692","68.853169","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10580185 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13693","68.853169","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10581625 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13694","68.853169","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10583065 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13695","68.853169","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10584505 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13696","68.853169","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10585945 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13697","68.853169","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10587385 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13698","68.853169","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10588825 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13699","68.853169","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10590265 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13700","68.854139","104.237.167.26","192.168.0.112","TLSv1.3","1494","Application Data [TCP segment of a reassembled PDU]"
"13701","68.854139","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10593145 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13702","68.854139","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10594585 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13703","68.854139","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10596025 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13704","68.854139","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10597465 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13705","68.854139","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10598905 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13706","68.854139","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10600345 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13707","68.854139","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10601785 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13708","68.854237","192.168.0.112","104.237.167.26","TCP","54","57965  >  443 [ACK] Seq=33085 Ack=10603225 Win=4308480 Len=0"
"13709","68.855157","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10603225 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13710","68.855157","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10604665 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13711","68.855157","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10606105 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13712","68.855157","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10607545 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13713","68.855157","104.237.167.26","192.168.0.112","TLSv1.3","1494","Application Data [TCP segment of a reassembled PDU]"
"13714","68.855157","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10610425 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13715","68.855157","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10611865 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13716","68.855157","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10613305 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13717","68.856189","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10614745 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13718","68.856189","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10616185 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13719","68.856189","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10617625 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13720","68.856189","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10619065 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13721","68.856189","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10620505 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13722","68.856189","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10621945 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13723","68.856189","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10623385 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13724","68.856189","104.237.167.26","192.168.0.112","TLSv1.3","1494","Application Data [TCP segment of a reassembled PDU]"
"13725","68.856189","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10626265 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13726","68.856292","192.168.0.112","104.237.167.26","TCP","54","57965  >  443 [ACK] Seq=33085 Ack=10627705 Win=4308480 Len=0"
"13727","68.857187","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10627705 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13728","68.857187","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10629145 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13729","68.857187","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10630585 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13730","68.857187","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10632025 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13731","68.857187","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10633465 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13732","68.857187","104.237.167.26","192.168.0.112","TCP","1494","[TCP Previous segment not captured] 443  >  57965 [ACK] Seq=10658461 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13733","68.857187","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10659901 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13734","68.857187","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10661341 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13735","68.857298","192.168.0.112","104.237.167.26","TCP","66","57965  >  443 [ACK] Seq=33085 Ack=10634905 Win=4308480 Len=0 SLE=10658461 SRE=10662781"
"13736","68.858090","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10662781 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13737","68.858090","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10664221 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13738","68.858090","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10665661 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13739","68.858090","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10667101 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13740","68.858090","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10668541 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13741","68.858090","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10669981 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13742","68.858090","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10671421 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13743","68.858109","192.168.0.112","104.237.167.26","TCP","66","[TCP Dup ACK 13735#1] 57965  >  443 [ACK] Seq=33085 Ack=10634905 Win=4308480 Len=0 SLE=10658461 SRE=10672861"
"13744","68.858999","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10672861 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13745","68.858999","104.237.167.26","192.168.0.112","TLSv1.3","1494","Application Data [TCP segment of a reassembled PDU]"
"13746","68.858999","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10675741 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13747","68.858999","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10677181 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13748","68.858999","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10678621 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13749","68.858999","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10680061 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13750","68.858999","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10681501 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13751","68.858999","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10682941 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13752","68.859019","192.168.0.112","104.237.167.26","TCP","66","[TCP Dup ACK 13735#2] 57965  >  443 [ACK] Seq=33085 Ack=10634905 Win=4308480 Len=0 SLE=10658461 SRE=10684381"
"13753","68.859916","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10684381 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13754","68.859916","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10685821 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13755","68.859916","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10687261 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13756","68.859916","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10688701 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13757","68.859916","104.237.167.26","192.168.0.112","TLSv1.3","1494","Application Data [TCP segment of a reassembled PDU]"
"13758","68.859916","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10691581 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13759","68.859916","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10693021 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13760","68.859934","192.168.0.112","104.237.167.26","TCP","66","[TCP Dup ACK 13735#3] 57965  >  443 [ACK] Seq=33085 Ack=10634905 Win=4308480 Len=0 SLE=10658461 SRE=10694461"
"13761","68.860762","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10694461 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13762","68.860762","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10695901 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13763","68.860762","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10697341 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13764","68.860762","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10698781 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13765","68.860762","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10700221 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13766","68.860762","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10701661 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13767","68.860762","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10703101 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13768","68.860782","192.168.0.112","104.237.167.26","TCP","66","[TCP Dup ACK 13735#4] 57965  >  443 [ACK] Seq=33085 Ack=10634905 Win=4308480 Len=0 SLE=10658461 SRE=10704541"
"13769","68.861581","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10704541 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13770","68.861581","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10705981 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13771","68.861581","104.237.167.26","192.168.0.112","TLSv1.3","1494","Application Data [TCP segment of a reassembled PDU]"
"13772","68.861581","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10708861 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13773","68.861581","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10710301 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13774","68.861581","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10711741 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13775","68.861581","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10713181 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13776","68.861600","192.168.0.112","104.237.167.26","TCP","66","[TCP Dup ACK 13735#5] 57965  >  443 [ACK] Seq=33085 Ack=10634905 Win=4308480 Len=0 SLE=10658461 SRE=10714621"
"13777","68.862390","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10714621 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13778","68.862390","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10716061 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13779","68.862390","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10717501 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13780","68.862390","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10718941 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13781","68.862390","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10720381 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13782","68.862390","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10721821 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13783","68.862390","104.237.167.26","192.168.0.112","TLSv1.3","878","Application Data"
"13784","68.862410","192.168.0.112","104.237.167.26","TCP","66","[TCP Dup ACK 13735#6] 57965  >  443 [ACK] Seq=33085 Ack=10634905 Win=4308480 Len=0 SLE=10658461 SRE=10723261"
"13785","68.862419","192.168.0.112","104.237.167.26","TCP","66","[TCP Dup ACK 13735#7] 57965  >  443 [ACK] Seq=33085 Ack=10634905 Win=4308480 Len=0 SLE=10658461 SRE=10724085"
"13786","68.863208","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10724085 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13787","68.863208","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10725525 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13788","68.863208","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10726965 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13789","68.863208","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10728405 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13790","68.863208","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10729845 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13791","68.863208","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10731285 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13792","68.863208","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10732725 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13793","68.863227","192.168.0.112","104.237.167.26","TCP","66","[TCP Dup ACK 13735#8] 57965  >  443 [ACK] Seq=33085 Ack=10634905 Win=4308480 Len=0 SLE=10658461 SRE=10734165"
"13794","68.864015","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10734165 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13795","68.864015","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10735605 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13796","68.864015","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10737045 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13797","68.864015","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10738485 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13798","68.864015","104.237.167.26","192.168.0.112","TLSv1.3","1494","Application Data [TCP segment of a reassembled PDU]"
"13799","68.864015","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10741365 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13800","68.864034","192.168.0.112","104.237.167.26","TCP","66","[TCP Dup ACK 13735#9] 57965  >  443 [ACK] Seq=33085 Ack=10634905 Win=4308480 Len=0 SLE=10658461 SRE=10742805"
"13801","68.864820","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10742805 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13802","68.864820","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10744245 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13803","68.864820","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10745685 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13804","68.864820","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10747125 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13805","68.864820","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10748565 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13806","68.864820","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10750005 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13807","68.864820","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10751445 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13808","68.864838","192.168.0.112","104.237.167.26","TCP","66","[TCP Dup ACK 13735#10] 57965  >  443 [ACK] Seq=33085 Ack=10634905 Win=4308480 Len=0 SLE=10658461 SRE=10752885"
"13809","68.865625","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10752885 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13810","68.865625","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10754325 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13811","68.865625","104.237.167.26","192.168.0.112","TLSv1.3","1494","Application Data [TCP segment of a reassembled PDU]"
"13812","68.865625","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10757205 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13813","68.865625","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10758645 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13814","68.865625","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10760085 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13815","68.865625","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10761525 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13816","68.865644","192.168.0.112","104.237.167.26","TCP","66","[TCP Dup ACK 13735#11] 57965  >  443 [ACK] Seq=33085 Ack=10634905 Win=4308480 Len=0 SLE=10658461 SRE=10762965"
"13817","68.866426","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10762965 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13818","68.866426","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10764405 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13819","68.866426","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10765845 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13820","68.866426","104.237.167.26","192.168.0.112","TCP","1494","[TCP Previous segment not captured] 443  >  57965 [ACK] Seq=10789709 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13821","68.866426","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10791149 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13822","68.866426","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10792589 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13823","68.866445","192.168.0.112","104.237.167.26","TCP","66","[TCP Dup ACK 13735#12] 57965  >  443 [ACK] Seq=33085 Ack=10634905 Win=4308480 Len=0 SLE=10658461 SRE=10767285"
"13824","68.866455","192.168.0.112","104.237.167.26","TCP","74","[TCP Dup ACK 13735#13] 57965  >  443 [ACK] Seq=33085 Ack=10634905 Win=4308480 Len=0 SLE=10789709 SRE=10794029 SLE=10658461 SRE=10767285"
"13825","68.867236","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10794029 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13826","68.867236","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10795469 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13827","68.867236","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10796909 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13828","68.867236","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10798349 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13829","68.867236","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10799789 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13830","68.867236","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10801229 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13831","68.867236","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10802669 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13832","68.867252","192.168.0.112","104.237.167.26","TCP","74","[TCP Dup ACK 13735#14] 57965  >  443 [ACK] Seq=33085 Ack=10634905 Win=4308480 Len=0 SLE=10789709 SRE=10804109 SLE=10658461 SRE=10767285"
"13833","68.868031","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10804109 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13834","68.868031","104.237.167.26","192.168.0.112","TLSv1.3","1494","Application Data [TCP segment of a reassembled PDU]"
"13835","68.868031","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10806989 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13836","68.868031","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10808429 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13837","68.868031","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10809869 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13838","68.868031","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10811309 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13839","68.868031","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10812749 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13840","68.868045","192.168.0.112","104.237.167.26","TCP","74","[TCP Dup ACK 13735#15] 57965  >  443 [ACK] Seq=33085 Ack=10634905 Win=4308480 Len=0 SLE=10789709 SRE=10814189 SLE=10658461 SRE=10767285"
"13841","68.868829","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10814189 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13842","68.868829","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10815629 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13843","68.868829","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10817069 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"13844","68.868829","104.237.167.26","192.168.0.112","TCP","1494","443  >  57965 [ACK] Seq=10818509 Ack=33085 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
